Freq.	V(rho_over_pref)*I(R4)*freq/sqrt(2)
4.68600000000000e+003	(6.25630811853455e+001dB,-1.16525524110508e+002°)
4.68700000000000e+003	(6.25384052357188e+001dB,-1.17017682822677e+002°)
4.68800000000000e+003	(6.25134595381784e+001dB,-1.17510051323856e+002°)
4.68900000000000e+003	(6.24882432996708e+001dB,-1.18002594199230e+002°)
4.69000000000000e+003	(6.24627558436601e+001dB,-1.18495275945599e+002°)
4.69100000000000e+003	(6.24369966105066e+001dB,-1.18988060992112e+002°)
4.69200000000000e+003	(6.24109651577434e+001dB,-1.19480913721095e+002°)
4.69300000000000e+003	(6.23846611602455e+001dB,-1.19973798488936e+002°)
4.69400000000000e+003	(6.23580844102896e+001dB,-1.20466679647011e+002°)
4.69500000000000e+003	(6.23312348175074e+001dB,-1.20959521562616e+002°)
4.69600000000000e+003	(6.23041124087252e+001dB,-1.21452288639877e+002°)
4.69700000000000e+003	(6.22767173277063e+001dB,-1.21944945340593e+002°)
4.69800000000000e+003	(6.22490498347709e+001dB,-1.22437456205023e+002°)
4.69900000000000e+003	(6.22211103063273e+001dB,-1.22929785872533e+002°)
4.70000000000000e+003	(6.21928992342732e+001dB,-1.23421899102130e+002°)
4.70100000000000e+003	(6.21644172253241e+001dB,-1.23913760792801e+002°)
4.70200000000000e+003	(6.21356650002086e+001dB,-1.24405336003681e+002°)
4.70300000000000e+003	(6.21066433927785e+001dB,-1.24896589973979e+002°)
4.70400000000000e+003	(6.20773533490127e+001dB,-1.25387488142666e+002°)
4.70500000000000e+003	(6.20477959259247e+001dB,-1.25877996167875e+002°)
4.70600000000000e+003	(6.20179722903774e+001dB,-1.26368079946009e+002°)
4.70700000000000e+003	(6.19878837177885e+001dB,-1.26857705630523e+002°)
4.70800000000000e+003	(6.19575315907705e+001dB,-1.27346839650343e+002°)
4.70900000000000e+003	(6.19269173976581e+001dB,-1.27835448727918e+002°)
4.71000000000000e+003	(6.18960427309601e+001dB,-1.28323499896891e+002°)
4.71100000000000e+003	(6.18649092857269e+001dB,-1.28810960519324e+002°)
4.71200000000000e+003	(6.18335188578324e+001dB,-1.29297798302518e+002°)
4.71300000000000e+003	(6.18018733421919e+001dB,-1.29783981315349e+002°)
4.71400000000000e+003	(6.17699747308879e+001dB,-1.30269478004150e+002°)
4.71500000000000e+003	(6.17378251112424e+001dB,-1.30754257208093e+002°)
4.71600000000000e+003	(6.17054266638032e+001dB,-1.31238288174071e+002°)
4.71700000000000e+003	(6.16727816602903e+001dB,-1.31721540571056e+002°)
4.71800000000000e+003	(6.16398924614577e+001dB,-1.32203984503921e+002°)
4.71900000000000e+003	(6.16067615149159e+001dB,-1.32685590526724e+002°)
4.72000000000000e+003	(6.15733913528914e+001dB,-1.33166329655430e+002°)
4.72100000000000e+003	(6.15397845899489e+001dB,-1.33646173380062e+002°)
4.72200000000000e+003	(6.15059439206515e+001dB,-1.34125093676298e+002°)
4.72300000000000e+003	(6.14718721171942e+001dB,-1.34603063016459e+002°)
4.72400000000000e+003	(6.14375720269923e+001dB,-1.35080054379930e+002°)
4.72500000000000e+003	(6.14030465702386e+001dB,-1.35556041262985e+002°)
4.72600000000000e+003	(6.13682987374296e+001dB,-1.36030997688006e+002°)
4.72700000000000e+003	(6.13333315868663e+001dB,-1.36504898212124e+002°)
4.72800000000000e+003	(6.12981482421283e+001dB,-1.36977717935243e+002°)
4.72900000000000e+003	(6.12627518895397e+001dB,-1.37449432507472e+002°)
4.73000000000000e+003	(6.12271457756054e+001dB,-1.37920018135965e+002°)
4.73100000000000e+003	(6.11913332044486e+001dB,-1.38389451591155e+002°)
4.73200000000000e+003	(6.11553175352325e+001dB,-1.38857710212408e+002°)
4.73300000000000e+003	(6.11191021795852e+001dB,-1.39324771913074e+002°)
4.73400000000000e+003	(6.10826905990137e+001dB,-1.39790615184974e+002°)
4.73500000000000e+003	(6.10460863023297e+001dB,-1.40255219102292e+002°)
4.73600000000000e+003	(6.10092928430734e+001dB,-1.40718563324911e+002°)
4.73700000000000e+003	(6.09723138169568e+001dB,-1.41180628101182e+002°)
4.73800000000000e+003	(6.09351528593056e+001dB,-1.41641394270140e+002°)
4.73900000000000e+003	(6.08978136425271e+001dB,-1.42100843263180e+002°)
4.74000000000000e+003	(6.08602998735915e+001dB,-1.42558957105198e+002°)
4.74100000000000e+003	(6.08226152915330e+001dB,-1.43015718415207e+002°)
4.74200000000000e+003	(6.07847636649758e+001dB,-1.43471110406452e+002°)
4.74300000000000e+003	(6.07467487896837e+001dB,-1.43925116886017e+002°)
4.74400000000000e+003	(6.07085744861476e+001dB,-1.44377722253947e+002°)
4.74500000000000e+003	(6.06702445971869e+001dB,-1.44828911501905e+002°)
4.74600000000000e+003	(6.06317629855984e+001dB,-1.45278670211365e+002°)
4.74700000000000e+003	(6.05931335318325e+001dB,-1.45726984551359e+002°)
4.74800000000000e+003	(6.05543601317131e+001dB,-1.46173841275796e+002°)
4.74900000000000e+003	(6.05154466941798e+001dB,-1.46619227720368e+002°)
4.75000000000000e+003	(6.04763971390961e+001dB,-1.47063131799041e+002°)
4.75100000000000e+003	(6.04372153950801e+001dB,-1.47505542000183e+002°)
4.75200000000000e+003	(6.03979053973793e+001dB,-1.47946447382302e+002°)
4.75300000000000e+003	(6.03584710858048e+001dB,-1.48385837569435e+002°)
4.75400000000000e+003	(6.03189164026923e+001dB,-1.48823702746206e+002°)
4.75500000000000e+003	(6.02792452909272e+001dB,-1.49260033652544e+002°)
4.75600000000000e+003	(6.02394616920048e+001dB,-1.49694821578105e+002°)
4.75700000000000e+003	(6.01995695441484e+001dB,-1.50128058356400e+002°)
4.75800000000000e+003	(6.01595727804740e+001dB,-1.50559736358638e+002°)
4.75900000000000e+003	(6.01194753272011e+001dB,-1.50989848487322e+002°)
4.76000000000000e+003	(6.00792811019260e+001dB,-1.51418388169576e+002°)
4.76100000000000e+003	(6.00389940119293e+001dB,-1.51845349350269e+002°)
4.76200000000000e+003	(5.99986179525523e+001dB,-1.52270726484902e+002°)
4.76300000000000e+003	(5.99581568056166e+001dB,-1.52694514532298e+002°)
4.76400000000000e+003	(5.99176144378968e+001dB,-1.53116708947117e+002°)
4.76500000000000e+003	(5.98769946996452e+001dB,-1.53537305672182e+002°)
4.76600000000000e+003	(5.98363014231707e+001dB,-1.53956301130661e+002°)
4.76700000000000e+003	(5.97955384214699e+001dB,-1.54373692218097e+002°)
4.76800000000000e+003	(5.97547094869039e+001dB,-1.54789476294312e+002°)
4.76900000000000e+003	(5.97138183899418e+001dB,-1.55203651175194e+002°)
4.77000000000000e+003	(5.96728688779346e+001dB,-1.55616215124375e+002°)
4.77100000000000e+003	(5.96318646739617e+001dB,-1.56027166844826e+002°)
4.77200000000000e+003	(5.95908094757115e+001dB,-1.56436505470364e+002°)
4.77300000000000e+003	(5.95497069544183e+001dB,-1.56844230557096e+002°)
4.77400000000000e+003	(5.95085607538565e+001dB,-1.57250342074812e+002°)
4.77500000000000e+003	(5.94673744893658e+001dB,-1.57654840398326e+002°)
4.77600000000000e+003	(5.94261517469449e+001dB,-1.58057726298783e+002°)
4.77700000000000e+003	(5.93848960823762e+001dB,-1.58459000934953e+002°)
4.77800000000000e+003	(5.93436110204075e+001dB,-1.58858665844503e+002°)
4.77900000000000e+003	(5.93023000539761e+001dB,-1.59256722935262e+002°)
4.78000000000000e+003	(5.92609666434780e+001dB,-1.59653174476507e+002°)
4.78100000000000e+003	(5.92196142160815e+001dB,-1.60048023090247e+002°)
4.78200000000000e+003	(5.91782461650901e+001dB,-1.60441271742542e+002°)
4.78300000000000e+003	(5.91368658493340e+001dB,-1.60832923734848e+002°)
4.78400000000000e+003	(5.90954765926194e+001dB,-1.61222982695400e+002°)
4.78500000000000e+003	(5.90540816832108e+001dB,-1.61611452570644e+002°)
4.78600000000000e+003	(5.90126843733458e+001dB,-1.61998337616727e+002°)
4.78700000000000e+003	(5.89712878788086e+001dB,-1.62383642391035e+002°)
4.78800000000000e+003	(5.89298953785188e+001dB,-1.62767371743808e+002°)
4.78900000000000e+003	(5.88885100141741e+001dB,-1.63149530809826e+002°)
4.79000000000000e+003	(5.88471348899158e+001dB,-1.63530125000167e+002°)
4.79100000000000e+003	(5.88057730720431e+001dB,-1.63909159994052e+002°)
4.79200000000000e+003	(5.87644275887462e+001dB,-1.64286641730778e+002°)
4.79300000000000e+003	(5.87231014298813e+001dB,-1.64662576401744e+002°)
4.79400000000000e+003	(5.86817975467771e+001dB,-1.65036970442572e+002°)
4.79500000000000e+003	(5.86405188520683e+001dB,-1.65409830525327e+002°)
4.79600000000000e+003	(5.85992682195647e+001dB,-1.65781163550845e+002°)
4.79700000000000e+003	(5.85580484841339e+001dB,-1.66150976641168e+002°)
4.79800000000000e+003	(5.85168624416360e+001dB,-1.66519277132086e+002°)
4.79900000000000e+003	(5.84757128488647e+001dB,-1.66886072565797e+002°)
4.80000000000000e+003	(5.84346024235198e+001dB,-1.67251370683674e+002°)
4.80100000000000e+003	(5.83935338442096e+001dB,-1.67615179419166e+002°)
4.80200000000000e+003	(5.83525097504681e+001dB,-1.67977506890804e+002°)
4.80300000000000e+003	(5.83115327428067e+001dB,-1.68338361395329e+002°)
4.80400000000000e+003	(5.82706053827714e+001dB,-1.68697751400960e+002°)
4.80500000000000e+003	(5.82297301930403e+001dB,-1.69055685540766e+002°)
4.80600000000000e+003	(5.81889096575253e+001dB,-1.69412172606171e+002°)
4.80700000000000e+003	(5.81481462215011e+001dB,-1.69767221540596e+002°)
4.80800000000000e+003	(5.81074422917502e+001dB,-1.70120841433209e+002°)
4.80900000000000e+003	(5.80668002367251e+001dB,-1.70473041512822e+002°)
4.81000000000000e+003	(5.80262223867281e+001dB,-1.70823831141897e+002°)
4.81100000000000e+003	(5.79857110341039e+001dB,-1.71173219810698e+002°)
4.81200000000000e+003	(5.79452684334544e+001dB,-1.71521217131560e+002°)
4.81300000000000e+003	(5.79048968018567e+001dB,-1.71867832833288e+002°)
4.81400000000000e+003	(5.78645983191071e+001dB,-1.72213076755686e+002°)
4.81500000000000e+003	(5.78243751279678e+001dB,-1.72556958844215e+002°)
4.81600000000000e+003	(5.77842293344284e+001dB,-1.72899489144769e+002°)
4.81700000000000e+003	(5.77441630079803e+001dB,-1.73240677798590e+002°)
4.81800000000000e+003	(5.77041781819027e+001dB,-1.73580535037293e+002°)
4.81900000000000e+003	(5.76642768535543e+001dB,-1.73919071178034e+002°)
4.82000000000000e+003	(5.76244609846798e+001dB,-1.74256296618784e+002°)
4.82100000000000e+003	(5.75847325017159e+001dB,-1.74592221833733e+002°)
4.82200000000000e+003	(5.75450932961182e+001dB,-1.74926857368822e+002°)
4.82300000000000e+003	(5.75055452246842e+001dB,-1.75260213837376e+002°)
4.82400000000000e+003	(5.74660901098887e+001dB,-1.75592301915882e+002°)
4.82500000000000e+003	(5.74267297402257e+001dB,-1.75923132339855e+002°)
4.82600000000000e+003	(5.73874658705540e+001dB,-1.76252715899847e+002°)
4.82700000000000e+003	(5.73483002224479e+001dB,-1.76581063437551e+002°)
4.82800000000000e+003	(5.73092344845561e+001dB,-1.76908185842029e+002°)
4.82900000000000e+003	(5.72702703129609e+001dB,-1.77234094046044e+002°)
4.83000000000000e+003	(5.72314093315452e+001dB,-1.77558799022508e+002°)
4.83100000000000e+003	(5.71926531323556e+001dB,-1.77882311781029e+002°)
4.83200000000000e+003	(5.71540032759825e+001dB,-1.78204643364578e+002°)
4.83300000000000e+003	(5.71154612919229e+001dB,-1.78525804846247e+002°)
4.83400000000000e+003	(5.70770286789666e+001dB,-1.78845807326116e+002°)
4.83500000000000e+003	(5.70387069055659e+001dB,-1.79164661928221e+002°)
4.83600000000000e+003	(5.70004974102214e+001dB,-1.79482379797619e+002°)
4.83700000000000e+003	(5.69624016018567e+001dB,-1.79798972097554e+002°)
4.83800000000000e+003	(5.69244208602035e+001dB,1.79885549993288e+002°)
4.83900000000000e+003	(5.68865565361825e+001dB,1.79571175283420e+002°)
4.84000000000000e+003	(5.68488099522849e+001dB,1.79257892571117e+002°)
4.84100000000000e+003	(5.68111824029511e+001dB,1.78945690646875e+002°)
4.84200000000000e+003	(5.67736751549559e+001dB,1.78634558295790e+002°)
4.84300000000000e+003	(5.67362894477902e+001dB,1.78324484299851e+002°)
4.84400000000000e+003	(5.66990264940350e+001dB,1.78015457440143e+002°)
4.84500000000000e+003	(5.66618874797425e+001dB,1.77707466498972e+002°)
4.84600000000000e+003	(5.66248735648183e+001dB,1.77400500261908e+002°)
4.84700000000000e+003	(5.65879858833866e+001dB,1.77094547519749e+002°)
4.84800000000000e+003	(5.65512255441727e+001dB,1.76789597070404e+002°)
4.84900000000000e+003	(5.65145936308697e+001dB,1.76485637720711e+002°)
4.85000000000000e+003	(5.64780912025141e+001dB,1.76182658288164e+002°)
4.85100000000000e+003	(5.64417192938435e+001dB,1.75880647602588e+002°)
4.85200000000000e+003	(5.64054789156684e+001dB,1.75579594507727e+002°)
4.85300000000000e+003	(5.63693710552319e+001dB,1.75279487862775e+002°)
4.85400000000000e+003	(5.63333966765710e+001dB,1.74980316543831e+002°)
4.85500000000000e+003	(5.62975567208704e+001dB,1.74682069445298e+002°)
4.85600000000000e+003	(5.62618521068141e+001dB,1.74384735481209e+002°)
4.85700000000000e+003	(5.62262837309407e+001dB,1.74088303586501e+002°)
4.85800000000000e+003	(5.61908524679848e+001dB,1.73792762718220e+002°)
4.85900000000000e+003	(5.61555591712241e+001dB,1.73498101856673e+002°)
4.86000000000000e+003	(5.61204046728154e+001dB,1.73204310006519e+002°)
4.86100000000000e+003	(5.60853897841359e+001dB,1.72911376197809e+002°)
4.86200000000000e+003	(5.60505152961108e+001dB,1.72619289486966e+002°)
4.86300000000000e+003	(5.60157819795444e+001dB,1.72328038957717e+002°)
4.86400000000000e+003	(5.59811905854466e+001dB,1.72037613721975e+002°)
4.86500000000000e+003	(5.59467418453489e+001dB,1.71748002920666e+002°)
4.86600000000000e+003	(5.59124364716278e+001dB,1.71459195724506e+002°)
4.86700000000000e+003	(5.58782751578153e+001dB,1.71171181334749e+002°)
4.86800000000000e+003	(5.58442585789065e+001dB,1.70883948983861e+002°)
4.86900000000000e+003	(5.58103873916657e+001dB,1.70597487936173e+002°)
4.87000000000000e+003	(5.57766622349321e+001dB,1.70311787488484e+002°)
4.87100000000000e+003	(5.57430837299072e+001dB,1.70026836970614e+002°)
4.87200000000000e+003	(5.57096524804548e+001dB,1.69742625745933e+002°)
4.87300000000000e+003	(5.56763690733895e+001dB,1.69459143211835e+002°)
4.87400000000000e+003	(5.56432340787566e+001dB,1.69176378800183e+002°)
4.87500000000000e+003	(5.56102480501157e+001dB,1.68894321977716e+002°)
4.87600000000000e+003	(5.55774115248161e+001dB,1.68612962246418e+002°)
4.87700000000000e+003	(5.55447250242637e+001dB,1.68332289143853e+002°)
4.87800000000000e+003	(5.55121890541975e+001dB,1.68052292243470e+002°)
4.87900000000000e+003	(5.54798041049446e+001dB,1.67772961154872e+002°)
4.88000000000000e+003	(5.54475706516821e+001dB,1.67494285524055e+002°)
4.88100000000000e+003	(5.54154891546926e+001dB,1.67216255033616e+002°)
4.88200000000000e+003	(5.53835600596126e+001dB,1.66938859402931e+002°)
4.88300000000000e+003	(5.53517837976764e+001dB,1.66662088388310e+002°)
4.88400000000000e+003	(5.53201607859654e+001dB,1.66385931783118e+002°)
4.88500000000000e+003	(5.52886914276368e+001dB,1.66110379417871e+002°)
4.88600000000000e+003	(5.52573761121639e+001dB,1.65835421160311e+002°)
4.88700000000000e+003	(5.52262152155596e+001dB,1.65561046915453e+002°)
4.88800000000000e+003	(5.51952091006043e+001dB,1.65287246625604e+002°)
4.88900000000000e+003	(5.51643581170698e+001dB,1.65014010270370e+002°)
4.89000000000000e+003	(5.51336626019266e+001dB,1.64741327866630e+002°)
4.89100000000000e+003	(5.51031228795667e+001dB,1.64469189468495e+002°)
4.89200000000000e+003	(5.50727392620050e+001dB,1.64197585167244e+002°)
4.89300000000000e+003	(5.50425120490872e+001dB,1.63926505091243e+002°)
4.89400000000000e+003	(5.50124415286888e+001dB,1.63655939405839e+002°)
4.89500000000000e+003	(5.49825279769119e+001dB,1.63385878313245e+002°)
4.89600000000000e+003	(5.49527716582728e+001dB,1.63116312052397e+002°)
4.89700000000000e+003	(5.49231728258995e+001dB,1.62847230898805e+002°)
4.89800000000000e+003	(5.48937317217088e+001dB,1.62578625164377e+002°)
4.89900000000000e+003	(5.48644485765851e+001dB,1.62310485197234e+002°)
4.90000000000000e+003	(5.48353236105656e+001dB,1.62042801381510e+002°)
4.90100000000000e+003	(5.48063570330036e+001dB,1.61775564137136e+002°)
4.90200000000000e+003	(5.47775490427440e+001dB,1.61508763919608e+002°)
4.90300000000000e+003	(5.47488998282814e+001dB,1.61242391219748e+002°)
4.90400000000000e+003	(5.47204095679295e+001dB,1.60976436563446e+002°)
4.90500000000000e+003	(5.46920784299721e+001dB,1.60710890511395e+002°)
4.90600000000000e+003	(5.46639065728189e+001dB,1.60445743658810e+002°)
4.90700000000000e+003	(5.46358941451569e+001dB,1.60180986635141e+002°)
4.90800000000000e+003	(5.46080412860942e+001dB,1.59916610103768e+002°)
4.90900000000000e+003	(5.45803481253065e+001dB,1.59652604761698e+002°)
4.91000000000000e+003	(5.45528147831703e+001dB,1.59388961339240e+002°)
4.91100000000000e+003	(5.45254413709067e+001dB,1.59125670599678e+002°)
4.91200000000000e+003	(5.44982279907057e+001dB,1.58862723338931e+002°)
4.91300000000000e+003	(5.44711747358634e+001dB,1.58600110385215e+002°)
4.91400000000000e+003	(5.44442816908949e+001dB,1.58337822598681e+002°)
4.91500000000000e+003	(5.44175489316709e+001dB,1.58075850871061e+002°)
4.91600000000000e+003	(5.43909765255263e+001dB,1.57814186125299e+002°)
4.91700000000000e+003	(5.43645645313769e+001dB,1.57552819315174e+002°)
4.91800000000000e+003	(5.43383129998348e+001dB,1.57291741424926e+002°)
4.91900000000000e+003	(5.43122219733125e+001dB,1.57030943468865e+002°)
4.92000000000000e+003	(5.42862914861314e+001dB,1.56770416490986e+002°)
4.92100000000000e+003	(5.42605215646208e+001dB,1.56510151564565e+002°)
4.92200000000000e+003	(5.42349122272224e+001dB,1.56250139791767e+002°)
4.92300000000000e+003	(5.42094634845783e+001dB,1.55990372303235e+002°)
4.92400000000000e+003	(5.41841753396328e+001dB,1.55730840257685e+002°)
4.92500000000000e+003	(5.41590477877107e+001dB,1.55471534841490e+002°)
4.92600000000000e+003	(5.41340808166138e+001dB,1.55212447268268e+002°)
4.92700000000000e+003	(5.41092744067017e+001dB,1.54953568778458e+002°)
4.92800000000000e+003	(5.40846285309666e+001dB,1.54694890638905e+002°)
4.92900000000000e+003	(5.40601431551198e+001dB,1.54436404142430e+002°)
4.93000000000000e+003	(5.40358182376561e+001dB,1.54178100607405e+002°)
4.93100000000000e+003	(5.40116537299376e+001dB,1.53919971377329e+002°)
4.93200000000000e+003	(5.39876495762478e+001dB,1.53662007820391e+002°)
4.93300000000000e+003	(5.39638057138714e+001dB,1.53404201329045e+002°)
4.93400000000000e+003	(5.39401220731477e+001dB,1.53146543319574e+002°)
4.93500000000000e+003	(5.39165985775345e+001dB,1.52889025231658e+002°)
4.93600000000000e+003	(5.38932351436667e+001dB,1.52631638527941e+002°)
4.93700000000000e+003	(5.38700316814064e+001dB,1.52374374693594e+002°)
4.93800000000000e+003	(5.38469880938994e+001dB,1.52117225235886e+002°)
4.93900000000000e+003	(5.38241042776218e+001dB,1.51860181683743e+002°)
4.94000000000000e+003	(5.38013801224286e+001dB,1.51603235587320e+002°)
4.94100000000000e+003	(5.37788155115926e+001dB,1.51346378517564e+002°)
4.94200000000000e+003	(5.37564103218519e+001dB,1.51089602065782e+002°)
4.94300000000000e+003	(5.37341644234449e+001dB,1.50832897843213e+002°)
4.94400000000000e+003	(5.37120776801449e+001dB,1.50576257480591e+002°)
4.94500000000000e+003	(5.36901499492983e+001dB,1.50319672627722e+002°)
4.94600000000000e+003	(5.36683810818492e+001dB,1.50063134953055e+002°)
